86.98	56.36	87.58	82.73	87.37	88.92	87.63	80.29	87.01	14.28	88.45	87.75	13.81	88.04	87.53	79.88	86.98	88.85	87.16	81.15	86.96	22.56	87.16	120.00	120.00	88.33	19.30	55.74	4.71	78.95	87.46	87.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87.23	87.94	26.17	87.32	87.23	88.76	23.90	87.71	87.65	33.45	26.39	86.84	25.53	30.82	102.85	18.01	24.28	30.65	16.46	16.94	23.97	31.22	13.45	17.70	24.64	32.82	12.11	16.24	22.54	25.19	10.40	15.22	20.52	29.67	10.09	119.07	8.21	28.33	12.22	29.19	6.96	120.00	120.00	88.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.86	88.35	87.10	73.57	87.27	24.67	87.10	87.75	86.89	23.04	87.51	88.66	87.27	88.33	87.53	15.46	87.27	71.80	87.96	11.46	77.49	73.06	14.71	90.55	88.16	25.14	88.25	120.00	86.87	120.00	24.62	26.08	24.18	26.32	120.00	87.65	86.80	88.71	64.40	87.70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.77	39.26	87.39	88.90	87.59	87.37	16.29	88.45	120.00	37.25	120.00	89.79	30.41	88.14	120.00	18.81	33.66	120.00	22.25	120.00	89.74	119.36	88.18	120.00	87.13	88.76	86.98	25.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.94	67.58	87.18	87.80	86.96	88.44	87.20	16.43	86.96	68.06	87.20	15.31	86.96	61.82	87.18	12.51	86.96	33.18	34.91	11.70	87.73	120.00	25.46	111.80	120.00	87.37	86.96	87.61	4.40	86.96	87.37	87.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87.18	67.96	87.39	87.25	65.62	88.23	86.99	88.06	72.15	69.50	66.49	64.81	71.15	87.84	65.10	88.06	86.82	69.91	69.88	67.06	18.26	85.95	90.05	70.07	14.30	87.89	106.70	74.59	11.82	88.66	73.25	88.01	13.71	15.88	91.56	88.38	20.52	89.18	120.00	91.12	19.73	9.90	120.00	120.00	120.00	99.83	88.69	106.82	4.40	120.00	86.99	35.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.86	89.59	87.92	12.87	86.86	87.16	87.06	9.16	87.29	85.82	12.99	12.10	87.27	86.91	120.00	87.11	89.26	37.92	8.87	31.74	120.00	25.76	7.61	120.00	120.00	22.46	6.37	103.99	120.00	17.01	6.37	120.00	16.32	32.46	7.46	120.00	120.00	120.00	95.14	88.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88.02	31.37	14.55	88.83	28.85	30.10	15.10	88.73	26.86	92.80	120.00	14.91	27.01	27.56	120.00	88.93	25.48	27.92	120.00	13.33	23.90	73.09	120.00	27.06	120.00	87.80	86.44	88.01	4.30	79.95	86.94	87.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.82	27.47	87.42	50.79	87.22	120.00	88.40	26.39	87.97	120.00	90.67	23.75	120.00	27.41	22.18	23.09	4.73	27.97	23.69	21.70	26.49	24.52	25.29	106.44	25.22	20.29	120.00	16.43	27.27	20.76	120.00	16.99	31.24	25.65	59.57	15.88	23.49	36.48	16.03	89.31	25.91	43.33	13.45	87.27	27.63	88.25	15.72	87.65	44.26	87.82	86.99	87.65	87.18	87.89	58.64	87.70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40.02	87.84	87.42	51.70	86.82	88.73	51.10	50.40	35.69	88.32	90.07	87.25	36.00	38.44	93.18	86.86	26.96	39.31	120.00	87.65	120.00	16.03	120.00	30.15	4.71	89.18	87.06	87.70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87.04	88.92	87.25	76.63	87.44	88.04	87.25	77.47	87.06	88.51	87.27	37.58	87.04	120.00	120.00	89.79	120.00	86.05	63.57	87.29	4.81	80.15	87.41	87.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87.39	88.02	73.49	75.09	7.85	88.75	61.13	64.74	32.03	11.91	40.86	30.29	87.78	32.35	89.48	26.70	88.26	29.88	89.47	24.97	120.00	22.37	120.00	88.21	4.71	89.19	86.74	88.16	86.84	65.98	87.94	88.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
