86.87	88.75	87.44	32.32	86.86	87.89	87.46	31.82	86.87	88.85	35.02	90.72	86.80	92.92	87.87	29.88	87.27	120.00	31.39	29.43	120.00	120.00	114.11	35.07	4.30	88.54	31.60	88.38	116.75	34.93	29.64	87.68	88.44	87.82	31.31	87.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
56.36	87.82	87.04	88.06	52.73	58.87	27.68	86.37	87.22	54.91	25.98	87.61	50.50	53.01	89.67	88.47	88.63	50.74	111.53	27.85	33.64	49.71	23.75	88.02	32.59	47.85	22.97	90.67	30.88	47.04	24.05	26.29	30.15	117.29	24.00	24.00	29.04	120.00	87.30	88.52	87.13	31.48	87.34	87.96	86.75	37.75	87.34	87.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87.20	87.84	87.01	32.78	86.77	90.05	87.01	120.00	87.18	91.62	87.01	120.00	20.95	120.00	88.73	37.58	23.97	87.78	35.64	88.02	86.70	88.66	36.92	88.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45.48	48.11	87.35	87.99	42.87	88.14	87.32	38.28	47.73	46.00	87.75	87.13	40.62	89.48	88.18	38.99	38.47	87.34	89.60	38.13	37.80	42.77	19.09	37.84	36.84	87.63	17.59	39.00	35.53	89.66	16.41	92.27	34.54	36.53	16.46	22.03	34.23	34.21	18.69	19.62	33.18	34.57	120.00	26.99	86.63	33.35	10.45	27.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87.10	88.97	87.29	64.54	87.10	88.08	87.30	48.95	86.72	88.97	87.30	44.47	86.68	90.76	86.91	41.17	86.67	120.00	42.73	42.51	88.02	14.74	41.91	120.00	120.00	12.53	42.15	40.52	120.00	14.18	43.25	40.40	13.88	14.79	40.40	40.52	13.20	13.40	39.36	40.53	12.30	13.51	39.24	40.72	11.82	17.58	40.98	41.13	11.82	120.00	42.63	88.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.63	42.41	86.80	41.79	38.99	42.97	87.99	40.53	37.47	87.68	89.40	88.71	36.37	42.25	90.38	87.87	36.05	40.14	120.00	37.63	35.86	87.99	21.65	38.44	35.19	87.47	19.81	37.58	35.33	38.80	18.37	37.63	34.71	37.04	18.26	23.49	35.33	34.83	18.01	22.77	34.66	34.36	18.01	20.53	35.81	34.42	18.68	19.26	120.00	34.05	20.76	120.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87.13	88.25	86.96	38.64	87.15	87.39	86.96	37.22	86.74	89.62	39.85	90.17	86.74	120.00	41.03	120.00	87.63	120.00	39.42	35.34	120.00	20.36	36.27	120.00	4.83	19.59	120.00	36.96	120.00	88.11	36.74	40.33	19.42	88.11	96.01	87.16	22.71	88.66	36.17	87.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37.06	88.66	87.41	88.01	35.84	87.80	86.98	46.32	36.12	86.92	88.26	43.97	89.36	88.26	93.08	87.59	34.86	87.75	26.13	42.41	35.91	39.21	23.02	89.16	33.14	36.53	21.99	90.58	32.99	37.06	21.43	92.37	33.13	35.19	20.79	92.96	32.46	34.21	20.45	103.45	32.35	33.28	20.34	120.00	32.30	32.04	120.00	24.76	87.10	90.77	86.55	26.34	87.08	87.32	87.30	29.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.77	88.71	87.01	36.20	86.75	88.13	86.99	33.54	86.77	89.18	87.84	32.13	86.79	95.96	86.94	31.82	87.18	120.00	88.69	30.70	89.42	120.00	120.00	32.89	23.35	25.45	28.63	32.34	120.00	88.68	86.98	88.09	4.40	88.20	87.37	87.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30.67	88.71	87.06	88.09	28.21	88.71	87.84	51.80	29.05	86.05	87.84	88.09	89.38	31.22	32.44	48.44	120.00	88.16	30.41	87.18	27.27	87.39	30.26	47.73	26.29	88.63	120.00	34.67	25.34	90.64	120.00	90.19	25.65	93.61	120.00	91.91	25.50	54.62	120.00	111.99	25.60	26.49	29.28	120.00	27.27	25.70	28.09	31.98	27.63	25.41	28.14	30.05	120.00	25.60	120.00	31.56	86.82	88.71	34.62	30.86	86.82	87.84	87.47	33.49	86.82	87.89	87.06	35.17	86.84	87.90	87.90	37.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
