86.99	88.56	87.66	53.75	86.99	88.54	87.20	54.47	86.98	88.54	53.97	51.32	86.99	32.27	87.25	51.53	86.99	87.27	53.40	52.75	87.37	29.07	87.63	50.57	86.96	27.22	87.22	120.00	27.59	25.31	88.04	120.00	24.98	26.19	90.27	120.00	22.47	24.07	120.00	39.00	120.00	25.62	36.17	60.93	20.84	26.55	37.11	56.80	87.99	29.90	39.60	88.95	87.11	27.84	40.88	45.67	87.58	30.21	88.75	86.91	88.09	88.87	87.97	55.84	87.25	87.94	87.82	58.95	87.25	88.80	49.05	87.78	87.20	87.92	54.43	87.77	86.79	88.37	52.58	87.35	86.79	87.92	47.30	56.10	86.79	88.40	53.66	55.84	86.79	88.80	52.63	87.39	0	0	0	0	0	0	0	0	
86.75	88.38	87.41	58.59	87.25	88.33	87.41	58.80	87.16	87.94	87.37	59.50	87.15	87.97	56.20	87.77	87.16	87.94	86.99	60.62	87.16	87.87	87.41	56.87	23.99	88.75	88.28	87.32	19.07	87.89	120.00	87.73	17.87	92.25	120.00	89.42	17.15	91.96	36.37	91.22	17.51	120.00	40.15	104.88	87.47	14.02	47.61	48.88	87.04	16.29	48.59	40.07	87.10	103.28	44.36	41.44	87.58	120.00	46.89	45.38	86.74	35.36	46.84	44.50	86.74	88.75	48.18	44.24	86.74	88.28	86.98	45.31	86.74	87.84	87.82	45.31	87.10	88.28	87.41	49.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87.58	87.63	87.04	34.38	69.54	87.58	87.04	86.98	87.16	87.58	87.42	33.21	71.49	88.38	87.87	30.82	75.45	50.62	87.04	29.55	51.84	32.47	87.87	31.13	86.79	30.57	87.06	120.00	87.15	89.12	86.63	29.30	86.79	92.63	87.89	27.89	87.63	120.00	25.67	28.57	120.00	44.12	29.19	37.80	4.40	43.51	41.92	44.09	87.53	45.79	38.76	86.99	41.43	48.20	87.41	87.42	86.79	46.24	86.99	87.42	43.42	88.04	87.01	87.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87.34	88.45	87.56	56.86	87.30	88.02	87.15	55.33	87.30	88.04	87.15	54.43	86.89	88.02	51.01	88.69	86.87	88.02	87.56	54.07	87.30	88.44	87.96	51.27	26.86	88.04	88.85	87.47	25.88	88.44	120.00	87.42	24.78	88.38	120.00	88.66	24.66	89.78	120.00	90.89	25.03	26.29	120.00	32.41	87.58	120.00	41.46	38.97	44.67	89.64	44.97	88.38	41.75	43.13	42.49	41.80	86.84	42.22	87.46	87.42	86.84	42.42	87.46	42.37	86.82	87.94	87.92	42.82	86.82	88.80	87.08	41.34	86.84	88.69	87.51	46.89	86.84	88.80	87.08	45.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.84	89.23	87.08	34.95	86.84	91.03	87.04	120.00	86.84	24.90	87.06	32.96	87.25	24.64	89.62	120.00	92.42	24.95	120.00	89.35	30.57	35.05	26.75	89.91	29.74	38.81	120.00	88.23	30.93	88.44	106.75	34.54	120.00	37.99	90.45	47.35	33.44	38.40	29.09	47.35	88.35	87.41	91.39	46.75	88.49	37.96	87.94	87.32	39.60	38.61	87.92	87.34	87.22	41.19	89.60	86.94	36.74	87.99	86.99	87.39	37.04	87.94	86.99	87.39	40.40	87.94	87.42	86.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87.27	87.89	49.74	87.27	86.86	87.89	49.38	87.68	33.20	87.89	87.10	51.72	33.02	88.30	46.89	88.09	33.61	88.75	46.99	48.78	87.25	89.18	87.51	52.13	87.30	87.92	46.07	87.68	87.73	89.16	46.05	88.38	88.25	87.94	45.79	87.73	28.42	87.89	90.70	47.56	27.54	89.57	120.00	49.14	28.11	90.96	28.88	91.13	26.96	90.98	120.00	95.86	26.49	29.07	28.09	109.28	26.34	26.91	120.00	32.96	87.16	88.71	40.43	37.90	87.11	88.14	37.89	36.87	86.68	89.90	40.05	89.47	86.68	88.30	40.05	37.03	86.68	87.42	87.03	38.42	86.70	88.20	86.94	43.80	86.68	48.30	86.94	43.80	87.11	48.71	86.94	40.53	0	0	0	0	0	0	0	0	
86.75	87.77	86.99	34.64	86.80	87.84	87.41	32.49	86.75	47.32	86.99	32.23	49.97	47.22	86.62	89.81	48.44	32.27	86.63	93.68	47.82	31.08	87.44	120.00	46.31	92.41	86.99	31.53	87.16	120.00	90.93	28.64	30.00	25.82	120.00	50.91	120.00	40.67	30.53	87.68	4.40	42.27	87.34	87.27	87.11	46.13	87.35	87.68	39.60	88.28	86.99	87.27	39.83	49.38	86.98	87.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.87	88.76	87.11	55.88	87.27	88.44	87.08	53.97	87.27	88.45	51.12	53.40	87.27	88.85	50.77	54.21	32.30	88.04	87.11	87.87	30.57	53.80	86.68	87.82	28.23	56.08	87.51	55.33	89.93	88.04	89.28	52.03	23.52	87.99	120.00	36.07	22.89	29.54	120.00	34.57	22.68	92.46	31.43	34.23	22.99	25.72	120.00	42.78	87.25	91.32	42.77	38.61	86.92	89.59	44.05	39.73	86.75	88.71	45.91	41.15	87.16	90.41	44.26	41.92	86.75	88.38	44.88	42.53	86.75	87.94	87.84	42.18	86.75	88.33	87.82	45.17	86.74	88.75	87.01	51.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.74	87.53	86.96	46.03	59.23	87.94	87.37	85.58	86.72	87.89	46.32	45.46	59.74	88.30	87.37	45.36	86.72	88.28	86.94	44.45	86.74	34.28	86.99	89.45	86.70	35.26	86.58	89.45	86.72	91.58	87.41	99.47	34.71	120.00	24.43	120.00	31.94	35.10	25.98	45.10	120.00	36.19	26.19	89.45	120.00	92.06	26.62	91.44	88.33	36.49	120.00	87.58	35.86	36.70	87.51	42.87	90.12	37.22	32.61	87.23	87.18	39.28	45.03	45.22	87.18	39.02	40.27	87.70	87.15	40.82	88.56	87.30	87.15	41.80	41.00	49.04	86.72	44.33	86.94	46.48	86.72	88.33	44.30	87.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87.23	88.44	49.90	87.87	87.23	88.44	48.33	88.28	87.23	88.04	87.44	49.28	86.82	88.44	46.68	87.42	86.80	88.32	87.03	48.45	30.58	88.40	88.71	87.37	31.25	87.46	113.97	45.17	28.69	89.11	120.00	89.78	28.59	90.58	120.00	30.38	87.97	29.12	32.66	120.00	87.61	90.03	87.56	31.74	87.61	89.47	36.53	33.32	87.18	89.11	87.46	34.54	87.18	90.03	37.20	36.10	87.18	87.56	39.74	41.39	87.18	88.28	86.62	35.21	86.39	87.46	87.03	36.10	87.16	88.33	87.03	39.97	86.80	87.51	86.58	41.60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
